validTime,primary,primaryUnits,secondary,secondaryUnits,generatedTime
2025-11-18T17:00:00Z,7.99,ft,0.0198,kcfs,2025-11-18T18:09:08Z
2025-11-18T17:15:00Z,8,ft,0.0203,kcfs,2025-11-18T18:09:08Z
2025-11-18T17:30:00Z,8.02,ft,0.0214,kcfs,2025-11-18T18:09:08Z
2025-11-18T17:45:00Z,8.04,ft,0.0225,kcfs,2025-11-18T18:09:08Z
2025-11-18T18:00:00Z,8.05,ft,0.0231,kcfs,2025-11-18T19:09:08Z
2025-11-18T18:15:00Z,8.06,ft,0.0237,kcfs,2025-11-18T19:09:08Z
2025-11-18T18:30:00Z,8.07,ft,0.0243,kcfs,2025-11-18T19:09:08Z
2025-11-18T18:45:00Z,8.12,ft,0.0275,kcfs,2025-11-18T19:09:08Z
2025-11-18T19:00:00Z,8.18,ft,0.032,kcfs,2025-11-18T20:09:09Z
2025-11-18T19:15:00Z,8.24,ft,0.0358,kcfs,2025-11-18T20:09:09Z
2025-11-18T19:30:00Z,8.28,ft,0.0385,kcfs,2025-11-18T20:09:09Z
2025-11-18T19:45:00Z,8.33,ft,0.0422,kcfs,2025-11-18T20:09:09Z
2025-11-18T20:00:00Z,8.36,ft,0.0445,kcfs,2025-11-18T21:09:08Z
2025-11-18T20:15:00Z,8.38,ft,0.0462,kcfs,2025-11-18T21:09:08Z
2025-11-18T20:30:00Z,8.38,ft,0.0462,kcfs,2025-11-18T21:09:08Z
2025-11-18T20:45:00Z,8.39,ft,0.047,kcfs,2025-11-18T21:09:08Z
2025-11-18T21:00:00Z,8.39,ft,0.047,kcfs,2025-11-18T22:09:09Z
2025-11-18T21:15:00Z,8.39,ft,0.047,kcfs,2025-11-18T22:09:09Z
2025-11-18T21:30:00Z,8.39,ft,0.047,kcfs,2025-11-18T22:09:09Z
2025-11-18T21:45:00Z,8.39,ft,0.047,kcfs,2025-11-18T22:09:09Z
2025-11-18T22:00:00Z,8.4,ft,0.0479,kcfs,2025-11-18T23:09:07Z
2025-11-18T22:15:00Z,8.39,ft,0.047,kcfs,2025-11-18T23:09:07Z
2025-11-18T22:30:00Z,8.39,ft,0.047,kcfs,2025-11-18T23:09:07Z
2025-11-18T22:45:00Z,8.39,ft,0.047,kcfs,2025-11-18T23:09:07Z
2025-11-18T23:00:00Z,8.34,ft,0.0429,kcfs,2025-11-19T00:09:07Z
2025-11-18T23:15:00Z,8.23,ft,0.0351,kcfs,2025-11-19T00:09:07Z
2025-11-18T23:30:00Z,8.05,ft,0.0231,kcfs,2025-11-19T00:09:07Z
2025-11-18T23:45:00Z,7.89,ft,0.0143,kcfs,2025-11-19T00:09:07Z
2025-11-19T00:00:00Z,7.77,ft,0.0086,kcfs,2025-11-19T01:09:07Z
2025-11-19T00:15:00Z,7.68,ft,0.0058,kcfs,2025-11-19T01:09:07Z
2025-11-19T00:30:00Z,7.61,ft,0.0043,kcfs,2025-11-19T01:09:07Z
2025-11-19T00:45:00Z,7.53,ft,0.003,kcfs,2025-11-19T01:09:07Z
2025-11-19T01:00:00Z,7.48,ft,0.0024,kcfs,2025-11-19T02:09:07Z
2025-11-19T01:15:00Z,7.43,ft,0.0016,kcfs,2025-11-19T02:09:07Z
2025-11-19T01:30:00Z,7.57,ft,0.0036,kcfs,2025-11-19T02:09:07Z
2025-11-19T01:45:00Z,8.1,ft,0.0262,kcfs,2025-11-19T02:09:07Z
2025-11-19T02:00:00Z,8.21,ft,0.0338,kcfs,2025-11-19T03:09:08Z
2025-11-19T02:15:00Z,8.3,ft,0.0399,kcfs,2025-11-19T03:09:08Z
2025-11-19T02:30:00Z,8.35,ft,0.0437,kcfs,2025-11-19T03:09:08Z
2025-11-19T02:45:00Z,8.38,ft,0.0462,kcfs,2025-11-19T03:09:08Z
2025-11-19T03:00:00Z,8.4,ft,0.0479,kcfs,2025-11-19T04:09:07Z
2025-11-19T03:15:00Z,8.4,ft,0.0479,kcfs,2025-11-19T03:24:08Z
2025-11-19T03:30:00Z,8.4,ft,0.0479,kcfs,2025-11-19T04:09:07Z
2025-11-19T03:45:00Z,8.41,ft,0.0488,kcfs,2025-11-19T04:09:07Z
2025-11-19T04:00:00Z,8.41,ft,0.0488,kcfs,2025-11-19T05:09:07Z
2025-11-19T04:15:00Z,8.42,ft,0.0497,kcfs,2025-11-19T05:09:07Z
2025-11-19T04:30:00Z,8.43,ft,0.0506,kcfs,2025-11-19T05:09:07Z
2025-11-19T04:45:00Z,8.44,ft,0.0515,kcfs,2025-11-19T05:09:07Z
2025-11-19T05:00:00Z,8.46,ft,0.0535,kcfs,2025-11-19T06:09:07Z
2025-11-19T05:15:00Z,8.46,ft,0.0535,kcfs,2025-11-19T06:09:07Z
2025-11-19T05:30:00Z,8.47,ft,0.0545,kcfs,2025-11-19T06:09:07Z
2025-11-19T05:45:00Z,8.47,ft,0.0545,kcfs,2025-11-19T06:09:07Z
2025-11-19T06:00:00Z,8.47,ft,0.0545,kcfs,2025-11-19T07:09:07Z
2025-11-19T06:15:00Z,8.48,ft,0.0555,kcfs,2025-11-19T07:09:07Z
2025-11-19T06:30:00Z,8.5,ft,0.0575,kcfs,2025-11-19T07:09:07Z
2025-11-19T06:45:00Z,8.5,ft,0.0575,kcfs,2025-11-19T07:09:07Z
2025-11-19T07:00:00Z,8.5,ft,0.0575,kcfs,2025-11-19T08:09:07Z
2025-11-19T07:15:00Z,8.5,ft,0.0575,kcfs,2025-11-19T08:09:07Z
2025-11-19T07:30:00Z,8.49,ft,0.0565,kcfs,2025-11-19T08:09:07Z
2025-11-19T07:45:00Z,8.47,ft,0.0545,kcfs,2025-11-19T08:09:07Z
2025-11-19T08:00:00Z,8.48,ft,0.0555,kcfs,2025-11-19T09:09:07Z
2025-11-19T08:15:00Z,8.47,ft,0.0545,kcfs,2025-11-19T09:09:07Z
2025-11-19T08:30:00Z,8.45,ft,0.0525,kcfs,2025-11-19T09:09:07Z
2025-11-19T08:45:00Z,8.45,ft,0.0525,kcfs,2025-11-19T09:09:07Z
2025-11-19T09:00:00Z,8.42,ft,0.0497,kcfs,2025-11-19T10:09:08Z
2025-11-19T09:15:00Z,8.41,ft,0.0488,kcfs,2025-11-19T10:09:08Z
2025-11-19T09:30:00Z,8.39,ft,0.047,kcfs,2025-11-19T10:09:08Z
2025-11-19T09:45:00Z,8.37,ft,0.0453,kcfs,2025-11-19T10:09:08Z
2025-11-19T10:00:00Z,8.34,ft,0.0429,kcfs,2025-11-19T11:09:06Z
2025-11-19T10:15:00Z,8.32,ft,0.0414,kcfs,2025-11-19T11:09:06Z
2025-11-19T10:30:00Z,8.29,ft,0.0392,kcfs,2025-11-19T11:09:06Z
2025-11-19T10:45:00Z,8.26,ft,0.0371,kcfs,2025-11-19T11:09:06Z
2025-11-19T11:00:00Z,8.22,ft,0.0345,kcfs,2025-11-19T12:09:07Z
2025-11-19T11:15:00Z,8.19,ft,0.0326,kcfs,2025-11-19T12:09:07Z
2025-11-19T11:30:00Z,8.15,ft,0.0297,kcfs,2025-11-19T12:09:07Z
2025-11-19T11:45:00Z,8.13,ft,0.0282,kcfs,2025-11-19T12:09:07Z
2025-11-19T12:00:00Z,8.11,ft,0.0269,kcfs,2025-11-19T13:09:07Z
2025-11-19T12:15:00Z,8.08,ft,0.0249,kcfs,2025-11-19T13:09:07Z
2025-11-19T12:30:00Z,8.05,ft,0.0231,kcfs,2025-11-19T13:09:07Z
2025-11-19T12:45:00Z,8.02,ft,0.0214,kcfs,2025-11-19T13:09:07Z
2025-11-19T13:00:00Z,8,ft,0.0203,kcfs,2025-11-19T14:09:07Z
2025-11-19T13:15:00Z,7.98,ft,0.0193,kcfs,2025-11-19T14:09:07Z
2025-11-19T13:30:00Z,7.96,ft,0.0184,kcfs,2025-11-19T14:09:07Z
2025-11-19T13:45:00Z,7.96,ft,0.0184,kcfs,2025-11-19T14:09:07Z
2025-11-19T14:00:00Z,7.95,ft,0.0179,kcfs,2025-11-19T15:09:08Z
2025-11-19T14:15:00Z,7.95,ft,0.0179,kcfs,2025-11-19T15:09:08Z
2025-11-19T14:30:00Z,7.95,ft,0.0179,kcfs,2025-11-19T15:09:08Z
2025-11-19T14:45:00Z,7.94,ft,0.0174,kcfs,2025-11-19T15:09:08Z
2025-11-19T15:00:00Z,7.97,ft,0.0188,kcfs,2025-11-19T16:09:08Z
2025-11-19T15:15:00Z,8.01,ft,0.0209,kcfs,2025-11-19T16:09:08Z
2025-11-19T15:30:00Z,8.04,ft,0.0225,kcfs,2025-11-19T16:09:08Z
2025-11-19T15:45:00Z,8.06,ft,0.0237,kcfs,2025-11-19T16:09:08Z
2025-11-19T16:00:00Z,8.08,ft,0.0249,kcfs,2025-11-19T17:09:08Z
2025-11-19T16:15:00Z,8.11,ft,0.0269,kcfs,2025-11-19T17:09:08Z
2025-11-19T16:30:00Z,8.13,ft,0.0282,kcfs,2025-11-19T17:09:08Z
2025-11-19T16:45:00Z,8.1,ft,0.0262,kcfs,2025-11-19T17:09:08Z
2025-11-19T17:00:00Z,8.07,ft,0.0243,kcfs,2025-11-19T18:09:09Z
2025-11-19T17:15:00Z,8.06,ft,0.0237,kcfs,2025-11-19T18:09:09Z
2025-11-19T17:30:00Z,8.06,ft,0.0237,kcfs,2025-11-19T18:09:09Z
2025-11-19T17:45:00Z,8.07,ft,0.0243,kcfs,2025-11-19T18:09:09Z
2025-11-19T18:00:00Z,8.08,ft,0.0287,kcfs,2025-11-19T19:09:08Z
2025-11-19T18:15:00Z,8.09,ft,0.0294,kcfs,2025-11-19T19:09:08Z
2025-11-19T18:30:00Z,8.11,ft,0.0308,kcfs,2025-11-19T19:09:08Z
2025-11-19T18:45:00Z,8.13,ft,0.0324,kcfs,2025-11-19T19:09:08Z
2025-11-19T19:00:00Z,8.2,ft,0.0382,kcfs,2025-11-19T20:09:08Z
2025-11-19T19:15:00Z,8.26,ft,0.0437,kcfs,2025-11-19T20:09:08Z
2025-11-19T19:30:00Z,8.29,ft,0.0465,kcfs,2025-11-19T20:09:08Z
2025-11-19T19:45:00Z,8.32,ft,0.0494,kcfs,2025-11-19T20:09:08Z
2025-11-19T20:00:00Z,8.42,ft,0.0603,kcfs,2025-11-19T21:09:08Z
2025-11-19T20:15:00Z,8.55,ft,0.0725,kcfs,2025-11-19T21:09:08Z
2025-11-19T20:30:00Z,8.56,ft,0.0734,kcfs,2025-11-19T21:09:08Z
2025-11-19T20:45:00Z,8.5,ft,0.0681,kcfs,2025-11-19T21:09:08Z
2025-11-19T21:00:00Z,8.46,ft,0.0648,kcfs,2025-11-19T22:09:08Z
2025-11-19T21:15:00Z,8.44,ft,0.0627,kcfs,2025-11-19T22:09:08Z
2025-11-19T21:30:00Z,8.43,ft,0.0615,kcfs,2025-11-19T22:09:08Z
2025-11-19T21:45:00Z,8.41,ft,0.0591,kcfs,2025-11-19T22:09:08Z
2025-11-19T22:00:00Z,8.4,ft,0.0579,kcfs,2025-11-19T23:09:08Z
2025-11-19T22:15:00Z,8.4,ft,0.0579,kcfs,2025-11-19T23:09:08Z
2025-11-19T22:30:00Z,8.4,ft,0.0579,kcfs,2025-11-19T23:09:08Z
2025-11-19T22:45:00Z,8.4,ft,0.0579,kcfs,2025-11-19T23:09:08Z
2025-11-19T23:00:00Z,8.4,ft,0.0579,kcfs,2025-11-20T00:09:07Z
2025-11-19T23:15:00Z,8.4,ft,0.0579,kcfs,2025-11-20T00:09:07Z
2025-11-19T23:30:00Z,8.39,ft,0.0568,kcfs,2025-11-20T00:09:07Z
2025-11-19T23:45:00Z,8.38,ft,0.0557,kcfs,2025-11-20T00:09:07Z
2025-11-20T00:00:00Z,8.37,ft,0.0546,kcfs,2025-11-20T01:09:08Z
2025-11-20T00:15:00Z,8.37,ft,0.0546,kcfs,2025-11-20T01:09:08Z
2025-11-20T00:30:00Z,8.36,ft,0.0535,kcfs,2025-11-20T01:09:08Z
2025-11-20T00:45:00Z,8.36,ft,0.0535,kcfs,2025-11-20T01:09:08Z
2025-11-20T01:00:00Z,8.37,ft,0.0546,kcfs,2025-11-20T02:09:09Z
2025-11-20T01:15:00Z,8.36,ft,0.0535,kcfs,2025-11-20T02:09:09Z
2025-11-20T01:30:00Z,8.35,ft,0.0524,kcfs,2025-11-20T02:09:09Z
2025-11-20T01:45:00Z,8.34,ft,0.0514,kcfs,2025-11-20T02:09:09Z
2025-11-20T02:00:00Z,8.33,ft,0.0504,kcfs,2025-11-20T03:09:07Z
2025-11-20T02:15:00Z,8.33,ft,0.0504,kcfs,2025-11-20T03:09:07Z
2025-11-20T02:30:00Z,8.32,ft,0.0494,kcfs,2025-11-20T03:09:07Z
2025-11-20T02:45:00Z,8.32,ft,0.0494,kcfs,2025-11-20T03:09:07Z
2025-11-20T03:00:00Z,8.32,ft,0.0494,kcfs,2025-11-20T04:09:07Z
2025-11-20T03:15:00Z,8.33,ft,0.0504,kcfs,2025-11-20T03:24:07Z
2025-11-20T03:30:00Z,8.34,ft,0.0514,kcfs,2025-11-20T04:09:07Z
2025-11-20T03:45:00Z,8.34,ft,0.0514,kcfs,2025-11-20T04:09:07Z
2025-11-20T04:00:00Z,8.35,ft,0.0524,kcfs,2025-11-20T05:09:07Z
2025-11-20T04:15:00Z,8.36,ft,0.0535,kcfs,2025-11-20T05:09:07Z
2025-11-20T04:30:00Z,8.38,ft,0.0557,kcfs,2025-11-20T05:09:07Z
2025-11-20T04:45:00Z,8.38,ft,0.0557,kcfs,2025-11-20T05:09:07Z
2025-11-20T05:00:00Z,8.39,ft,0.0568,kcfs,2025-11-20T06:09:08Z
2025-11-20T05:15:00Z,8.41,ft,0.0591,kcfs,2025-11-20T06:09:08Z
2025-11-20T05:30:00Z,8.41,ft,0.0591,kcfs,2025-11-20T06:09:08Z
2025-11-20T05:45:00Z,8.42,ft,0.0603,kcfs,2025-11-20T06:09:08Z
2025-11-20T06:00:00Z,8.42,ft,0.0603,kcfs,2025-11-20T07:09:07Z
2025-11-20T06:15:00Z,8.41,ft,0.0591,kcfs,2025-11-20T07:09:07Z
2025-11-20T06:30:00Z,8.41,ft,0.0591,kcfs,2025-11-20T07:09:07Z
2025-11-20T06:45:00Z,8.41,ft,0.0591,kcfs,2025-11-20T07:09:07Z
2025-11-20T07:00:00Z,8.43,ft,0.0615,kcfs,2025-11-20T08:09:09Z
2025-11-20T07:15:00Z,8.45,ft,0.064,kcfs,2025-11-20T08:09:09Z
2025-11-20T07:30:00Z,8.45,ft,0.064,kcfs,2025-11-20T08:09:09Z
2025-11-20T07:45:00Z,8.45,ft,0.064,kcfs,2025-11-20T08:09:09Z
2025-11-20T08:00:00Z,8.45,ft,0.064,kcfs,2025-11-20T09:09:08Z
2025-11-20T08:15:00Z,8.44,ft,0.0627,kcfs,2025-11-20T09:09:08Z
2025-11-20T08:30:00Z,8.4,ft,0.0579,kcfs,2025-11-20T09:09:08Z
2025-11-20T08:45:00Z,8.38,ft,0.0557,kcfs,2025-11-20T09:09:08Z
2025-11-20T09:00:00Z,8.36,ft,0.0535,kcfs,2025-11-20T10:09:07Z
2025-11-20T09:15:00Z,8.35,ft,0.0524,kcfs,2025-11-20T10:09:07Z
2025-11-20T09:30:00Z,8.34,ft,0.0514,kcfs,2025-11-20T10:09:07Z
2025-11-20T09:45:00Z,8.33,ft,0.0504,kcfs,2025-11-20T10:09:07Z
2025-11-20T10:00:00Z,8.31,ft,0.0484,kcfs,2025-11-20T11:09:08Z
2025-11-20T10:15:00Z,8.3,ft,0.0474,kcfs,2025-11-20T11:09:08Z
2025-11-20T10:30:00Z,8.28,ft,0.0455,kcfs,2025-11-20T11:09:08Z
2025-11-20T10:45:00Z,8.26,ft,0.0437,kcfs,2025-11-20T11:09:08Z
2025-11-20T11:00:00Z,8.25,ft,0.0429,kcfs,2025-11-20T12:09:06Z
2025-11-20T11:15:00Z,8.23,ft,0.041,kcfs,2025-11-20T12:09:06Z
2025-11-20T11:30:00Z,8.21,ft,0.0391,kcfs,2025-11-20T12:09:06Z
2025-11-20T11:45:00Z,8.18,ft,0.0364,kcfs,2025-11-20T12:09:06Z
2025-11-20T12:00:00Z,8.15,ft,0.0339,kcfs,2025-11-20T13:09:07Z
2025-11-20T12:15:00Z,8.13,ft,0.0324,kcfs,2025-11-20T13:09:07Z
2025-11-20T12:30:00Z,8.09,ft,0.0294,kcfs,2025-11-20T13:09:07Z
2025-11-20T12:45:00Z,8.05,ft,0.0267,kcfs,2025-11-20T13:09:07Z
2025-11-20T13:00:00Z,8.03,ft,0.0254,kcfs,2025-11-20T14:09:07Z
2025-11-20T13:15:00Z,8,ft,0.0237,kcfs,2025-11-20T14:09:07Z
2025-11-20T13:30:00Z,7.97,ft,0.022,kcfs,2025-11-20T14:09:07Z
2025-11-20T13:45:00Z,7.94,ft,0.0196,kcfs,2025-11-20T14:09:07Z
2025-11-20T14:00:00Z,7.91,ft,0.0175,kcfs,2025-11-20T15:09:10Z
2025-11-20T14:15:00Z,7.9,ft,0.0168,kcfs,2025-11-20T15:09:10Z
2025-11-20T14:30:00Z,7.9,ft,0.0168,kcfs,2025-11-20T15:09:10Z
2025-11-20T14:45:00Z,7.93,ft,0.0189,kcfs,2025-11-20T15:09:10Z
2025-11-20T15:00:00Z,7.96,ft,0.0212,kcfs,2025-11-20T16:09:08Z
2025-11-20T15:15:00Z,7.97,ft,0.022,kcfs,2025-11-20T16:09:08Z
2025-11-20T15:30:00Z,7.96,ft,0.0212,kcfs,2025-11-20T16:09:08Z
2025-11-20T15:45:00Z,7.97,ft,0.022,kcfs,2025-11-20T16:09:08Z
2025-11-20T16:00:00Z,7.98,ft,0.0225,kcfs,2025-11-20T17:09:10Z
2025-11-20T16:15:00Z,8.02,ft,0.0248,kcfs,2025-11-20T17:09:10Z
2025-11-20T16:30:00Z,7.98,ft,0.0225,kcfs,2025-11-20T17:09:10Z
2025-11-20T16:45:00Z,7.87,ft,0.0149,kcfs,2025-11-20T17:09:10Z
2025-11-20T17:00:00Z,7.77,ft,0.0101,kcfs,2025-11-20T18:09:08Z
2025-11-20T17:15:00Z,7.69,ft,0.0073,kcfs,2025-11-20T18:09:08Z
2025-11-20T17:30:00Z,7.64,ft,0.006,kcfs,2025-11-20T18:09:08Z
2025-11-20T17:45:00Z,7.88,ft,0.0155,kcfs,2025-11-20T18:09:08Z
2025-11-20T18:00:00Z,8.14,ft,0.0331,kcfs,2025-11-20T19:09:08Z
2025-11-20T18:15:00Z,8.25,ft,0.0429,kcfs,2025-11-20T19:09:08Z
2025-11-20T18:30:00Z,8.33,ft,0.0504,kcfs,2025-11-20T19:09:08Z
2025-11-20T18:45:00Z,8.43,ft,0.0615,kcfs,2025-11-20T19:09:08Z
2025-11-20T19:00:00Z,8.49,ft,0.0673,kcfs,2025-11-20T20:09:10Z
2025-11-20T19:15:00Z,8.54,ft,0.0716,kcfs,2025-11-20T20:09:10Z
2025-11-20T19:30:00Z,8.55,ft,0.0725,kcfs,2025-11-20T20:09:10Z
2025-11-20T19:45:00Z,8.55,ft,0.0725,kcfs,2025-11-20T20:09:10Z
2025-11-20T20:00:00Z,8.54,ft,0.0716,kcfs,2025-11-20T21:09:09Z
2025-11-20T20:15:00Z,8.52,ft,0.0698,kcfs,2025-11-20T21:09:09Z
2025-11-20T20:30:00Z,8.5,ft,0.0681,kcfs,2025-11-20T21:09:09Z
2025-11-20T20:45:00Z,8.48,ft,0.0664,kcfs,2025-11-20T21:09:09Z
2025-11-20T21:00:00Z,8.47,ft,0.0656,kcfs,2025-11-20T22:09:09Z
2025-11-20T21:15:00Z,8.47,ft,0.0656,kcfs,2025-11-20T22:09:09Z
2025-11-20T21:30:00Z,8.46,ft,0.0648,kcfs,2025-11-20T22:09:09Z
2025-11-20T21:45:00Z,8.46,ft,0.0648,kcfs,2025-11-20T22:09:09Z
2025-11-20T22:00:00Z,8.46,ft,0.0648,kcfs,2025-11-20T23:09:08Z
2025-11-20T22:15:00Z,8.46,ft,0.0648,kcfs,2025-11-20T23:09:08Z
2025-11-20T22:30:00Z,8.45,ft,0.064,kcfs,2025-11-20T23:09:08Z
2025-11-20T22:45:00Z,8.45,ft,0.064,kcfs,2025-11-20T23:09:08Z
2025-11-20T23:00:00Z,8.44,ft,0.0627,kcfs,2025-11-21T00:09:08Z
2025-11-20T23:15:00Z,8.43,ft,0.0615,kcfs,2025-11-21T00:09:08Z
2025-11-20T23:30:00Z,8.43,ft,0.0615,kcfs,2025-11-21T00:09:08Z
2025-11-20T23:45:00Z,8.43,ft,0.0615,kcfs,2025-11-21T00:09:08Z
2025-11-21T00:00:00Z,8.43,ft,0.0615,kcfs,2025-11-21T01:09:08Z
2025-11-21T00:15:00Z,8.43,ft,0.0615,kcfs,2025-11-21T01:09:08Z
2025-11-21T00:30:00Z,8.41,ft,0.0591,kcfs,2025-11-21T01:09:08Z
2025-11-21T00:45:00Z,8.4,ft,0.0579,kcfs,2025-11-21T01:09:08Z
2025-11-21T01:00:00Z,8.39,ft,0.0568,kcfs,2025-11-21T02:09:07Z
2025-11-21T01:15:00Z,8.36,ft,0.0535,kcfs,2025-11-21T02:09:07Z
2025-11-21T01:30:00Z,8.34,ft,0.0514,kcfs,2025-11-21T02:09:07Z
2025-11-21T01:45:00Z,8.34,ft,0.0514,kcfs,2025-11-21T02:09:07Z
2025-11-21T02:00:00Z,8.35,ft,0.0524,kcfs,2025-11-21T03:09:08Z
2025-11-21T02:15:00Z,8.36,ft,0.0535,kcfs,2025-11-21T03:09:08Z
2025-11-21T02:30:00Z,8.37,ft,0.0546,kcfs,2025-11-21T03:09:08Z
2025-11-21T02:45:00Z,8.36,ft,0.0535,kcfs,2025-11-21T03:09:08Z
2025-11-21T03:00:00Z,8.38,ft,0.0557,kcfs,2025-11-21T04:09:08Z
2025-11-21T03:15:00Z,8.37,ft,0.0546,kcfs,2025-11-21T04:09:08Z
2025-11-21T03:30:00Z,8.37,ft,0.0546,kcfs,2025-11-21T04:09:08Z
2025-11-21T03:45:00Z,8.37,ft,0.0546,kcfs,2025-11-21T04:09:08Z
2025-11-21T04:00:00Z,8.37,ft,0.0546,kcfs,2025-11-21T05:09:08Z
2025-11-21T04:15:00Z,8.38,ft,0.0557,kcfs,2025-11-21T05:09:08Z
2025-11-21T04:30:00Z,8.39,ft,0.0568,kcfs,2025-11-21T05:09:08Z
2025-11-21T04:45:00Z,8.4,ft,0.0579,kcfs,2025-11-21T05:09:08Z
2025-11-21T05:00:00Z,8.41,ft,0.0591,kcfs,2025-11-21T06:09:07Z
2025-11-21T05:15:00Z,8.42,ft,0.0603,kcfs,2025-11-21T06:09:07Z
2025-11-21T05:30:00Z,8.43,ft,0.0615,kcfs,2025-11-21T06:09:07Z
2025-11-21T05:45:00Z,8.43,ft,0.0615,kcfs,2025-11-21T06:09:07Z
2025-11-21T06:00:00Z,8.43,ft,0.0615,kcfs,2025-11-21T07:09:06Z
2025-11-21T06:15:00Z,8.44,ft,0.0627,kcfs,2025-11-21T07:09:06Z
2025-11-21T06:30:00Z,8.45,ft,0.064,kcfs,2025-11-21T07:09:06Z
2025-11-21T06:45:00Z,8.46,ft,0.0648,kcfs,2025-11-21T07:09:06Z
2025-11-21T07:00:00Z,8.47,ft,0.0656,kcfs,2025-11-21T08:09:07Z
2025-11-21T07:15:00Z,8.47,ft,0.0656,kcfs,2025-11-21T08:09:07Z
2025-11-21T07:30:00Z,8.46,ft,0.0648,kcfs,2025-11-21T08:09:07Z
2025-11-21T07:45:00Z,8.47,ft,0.0656,kcfs,2025-11-21T08:09:07Z
2025-11-21T08:00:00Z,8.46,ft,0.0648,kcfs,2025-11-21T09:09:07Z
2025-11-21T08:15:00Z,8.44,ft,0.0627,kcfs,2025-11-21T09:09:07Z
2025-11-21T08:30:00Z,8.42,ft,0.0603,kcfs,2025-11-21T09:09:07Z
2025-11-21T08:45:00Z,8.41,ft,0.0591,kcfs,2025-11-21T09:09:07Z
2025-11-21T09:00:00Z,8.39,ft,0.0568,kcfs,2025-11-21T10:09:07Z
2025-11-21T09:15:00Z,8.37,ft,0.0546,kcfs,2025-11-21T10:09:07Z
2025-11-21T09:30:00Z,8.35,ft,0.0524,kcfs,2025-11-21T10:09:07Z
2025-11-21T09:45:00Z,8.32,ft,0.0494,kcfs,2025-11-21T10:09:07Z
2025-11-21T10:00:00Z,8.3,ft,0.0474,kcfs,2025-11-21T11:09:07Z
2025-11-21T10:15:00Z,8.27,ft,0.0446,kcfs,2025-11-21T11:09:07Z
2025-11-21T10:30:00Z,8.25,ft,0.0429,kcfs,2025-11-21T11:09:07Z
2025-11-21T10:45:00Z,8.21,ft,0.0391,kcfs,2025-11-21T11:09:07Z
2025-11-21T11:00:00Z,8.17,ft,0.0356,kcfs,2025-11-21T12:09:07Z
2025-11-21T11:15:00Z,8.14,ft,0.0331,kcfs,2025-11-21T12:09:07Z
2025-11-21T11:30:00Z,8.11,ft,0.0308,kcfs,2025-11-21T12:09:07Z
2025-11-21T11:45:00Z,8.09,ft,0.0294,kcfs,2025-11-21T12:09:07Z
2025-11-21T12:00:00Z,8.06,ft,0.0274,kcfs,2025-11-21T13:09:07Z
2025-11-21T12:15:00Z,8.04,ft,0.0261,kcfs,2025-11-21T13:09:07Z
2025-11-21T12:30:00Z,8,ft,0.0237,kcfs,2025-11-21T13:09:07Z
2025-11-21T12:45:00Z,7.96,ft,0.0212,kcfs,2025-11-21T13:09:07Z
2025-11-21T13:00:00Z,7.93,ft,0.0189,kcfs,2025-11-21T14:09:08Z
2025-11-21T13:15:00Z,7.91,ft,0.0175,kcfs,2025-11-21T14:09:08Z
2025-11-21T13:30:00Z,7.9,ft,0.0168,kcfs,2025-11-21T14:09:08Z
2025-11-21T13:45:00Z,7.89,ft,0.0162,kcfs,2025-11-21T14:09:08Z
2025-11-21T14:00:00Z,7.88,ft,0.0155,kcfs,2025-11-21T15:09:08Z
2025-11-21T14:15:00Z,7.87,ft,0.0149,kcfs,2025-11-21T15:09:08Z
2025-11-21T14:30:00Z,7.87,ft,0.0149,kcfs,2025-11-21T15:09:08Z
2025-11-21T14:45:00Z,7.87,ft,0.0149,kcfs,2025-11-21T15:09:08Z
2025-11-21T15:00:00Z,7.88,ft,0.0155,kcfs,2025-11-21T16:09:08Z
2025-11-21T15:15:00Z,7.89,ft,0.0162,kcfs,2025-11-21T16:09:08Z
2025-11-21T15:30:00Z,7.91,ft,0.0175,kcfs,2025-11-21T16:09:08Z
2025-11-21T15:45:00Z,7.92,ft,0.0181,kcfs,2025-11-21T16:09:08Z
2025-11-21T16:00:00Z,7.94,ft,0.0196,kcfs,2025-11-21T17:09:08Z
2025-11-21T16:15:00Z,7.96,ft,0.0212,kcfs,2025-11-21T17:09:08Z
2025-11-21T16:30:00Z,7.98,ft,0.0225,kcfs,2025-11-21T17:09:08Z
2025-11-21T16:45:00Z,8.01,ft,0.0242,kcfs,2025-11-21T17:09:08Z
2025-11-21T17:00:00Z,8.02,ft,0.0248,kcfs,2025-11-21T18:09:08Z
2025-11-21T17:15:00Z,8.02,ft,0.0248,kcfs,2025-11-21T18:09:08Z
2025-11-21T17:30:00Z,8.06,ft,0.0274,kcfs,2025-11-21T18:09:08Z
2025-11-21T17:45:00Z,8.13,ft,0.0324,kcfs,2025-11-21T18:09:08Z
2025-11-21T18:00:00Z,8.15,ft,0.0339,kcfs,2025-11-21T19:09:07Z
2025-11-21T18:15:00Z,8.15,ft,0.0339,kcfs,2025-11-21T19:09:07Z
2025-11-21T18:30:00Z,8.15,ft,0.0339,kcfs,2025-11-21T19:09:07Z
2025-11-21T18:45:00Z,8.14,ft,0.0331,kcfs,2025-11-21T19:09:07Z
2025-11-21T19:00:00Z,8.17,ft,0.0356,kcfs,2025-11-21T20:09:09Z
